address,district,rooms,size,level,max_levels,price,lat,lng
"город Ташкент, Chilonzor район, Чиланзар 8-й квартал",Chilonzor,2,46,2,4,38500,41.2894422,69.2058023
"город Ташкент, Chilonzor район, Чиланзар 8-й квартал",Chilonzor,2,46,4,4,36200,41.2894422,69.2058023
"город Ташкент, Chilonzor район, Чиланзар квартал Г9",Chilonzor,3,68,4,4,45000,41.259418,69.1804708
"город Ташкент, Chilonzor район, Чиланзар 9-й квартал",Chilonzor,3,65,1,5,45000,41.2901628,69.1968618
"город Ташкент, Chilonzor район, Чиланзар 9-й квартал",Chilonzor,4,76,4,4,43000,41.2901628,69.1968618
"город Ташкент, Chilonzor район, Чиланзар 9-й квартал",Chilonzor,1,42,2,5,26000,41.2901628,69.1968618
"город Ташкент, Chilonzor район, Чиланзар 9-й квартал",Chilonzor,2,55,1,4,67000,41.2901628,69.1968618
"город Ташкент, Chilonzor район, Чиланзар 9-й квартал",Chilonzor,4,76,5,5,45500,41.2901628,69.1968618
"город Ташкент, Chilonzor район, Чиланзар 10-й квартал",Chilonzor,2,49,2,6,47000,41.2829494,69.1968618
"город Ташкент, Chilonzor район, Чиланзар 10-й квартал",Chilonzor,4,80,2,4,70000,41.2829494,69.1968618
"город Ташкент, Chilonzor район, Чиланзар 10-й квартал",Chilonzor,5,142,5,5,120000,41.2829494,69.1968618
"город Ташкент, Chilonzor район, Чиланзар 7-й квартал",Chilonzor,3,60,3,4,44000,41.2948119,69.2087824
"город Ташкент, Mirzo Ulugbek район, Аккурган",Mirzo Ulugbek,3,72,4,5,47000,41.322142,69.303611
"город Ташкент, Mirobod район, 7-й проезд Мироншаха",Mirobod,4,115,6,9,84000,41.2846588,69.2743143
"город Ташкент, Yashnobod район, 1-й переулок Бойкургон",Yashnobod,4,100,2,3,77000,41.3701094,69.2660649
"город Ташкент, Mirzo Ulugbek район, Карасу 1-й квартал",Mirzo Ulugbek,2,63,5,5,35000,41.3375577,69.3726789
"город Ташкент, Mirzo Ulugbek район, Сайрам",Mirzo Ulugbek,3,66,3,5,56000,41.3317732,69.324458
"город Ташкент, Mirzo Ulugbek район, Аккурган",Mirzo Ulugbek,3,70,5,5,46500,41.322142,69.303611
"город Ташкент, Mirzo Ulugbek район, Буз-1 (Буз базар) ",Mirzo Ulugbek,3,62,5,5,35000,41.3215876,69.3230626
"город Ташкент, Chilonzor район, Чиланзар 17-й квартал",Chilonzor,2,50,1,4,34000,41.271386,69.1961168
"город Ташкент, Yunusobod район, Минор",Yunusobod,3,78,4,4,56000,41.3298867,69.2803036
"город Ташкент, Mirobod район, Госпитальный",Mirobod,2,62,2,9,63000,41.295316,69.275364
"город Ташкент, Mirobod район, Нукус",Mirobod,8,350,2,12,260000,41.2910722,69.2769129
"город Ташкент, Yashnobod район, 2-й проезд Авиасозлар",Yashnobod,3,63,4,4,40000,41.2896055,69.3434849
"город Ташкент, Mirzo Ulugbek район, Карасу 3-й квартал",Mirzo Ulugbek,4,91,1,5,75000,41.3326551,69.3689542
"город Ташкент, Shayhontohur район, Караташ",Shayhontohur,3,81,6,9,54900,41.3141622,69.2368973
"город Ташкент, Mirzo Ulugbek район, Феруза-1",Mirzo Ulugbek,4,86,3,4,42000,41.3550649,69.3585936
"город Ташкент, Mirzo Ulugbek район, Аккурган",Mirzo Ulugbek,2,54,3,5,54500,41.322142,69.303611
"город Ташкент, Mirobod район, 7-й проезд Мироншаха",Mirobod,3,90,3,5,105000,41.2846588,69.2743143
"город Ташкент, Mirzo Ulugbek район, Буюк Ипак йули (Луначарское) ",Mirzo Ulugbek,2,40,2,5,37000,41.314662,69.293391
"город Ташкент, Yunusobod район, Юнусабад 10-й квартал",Yunusobod,1,45,5,5,24000,41.3804352,69.2840285
"город Ташкент, Olmzor район, Малая кольцевая дорога",Olmzor,3,89.55,7,9,40000,41.2901478,69.2827199
"город Ташкент, Mirzo Ulugbek район, Карасу 1-й квартал",Mirzo Ulugbek,4,92,3,5,67000,41.3375577,69.3726789
"город Ташкент, Mirzo Ulugbek район, Феруза-1",Mirzo Ulugbek,4,95,1,4,77000,41.3550649,69.3585936
"город Ташкент, Mirzo Ulugbek район, Карасу 6-й квартал",Mirzo Ulugbek,4,102,4,9,65000,41.3292204,69.3473509
"город Ташкент, Olmzor район, Каракамыш-2/3",Olmzor,2,65,5,9,31300,41.3597078,69.2094809
"город Ташкент, Mirzo Ulugbek район, Буюк Ипак йули (Луначарское) ",Mirzo Ulugbek,2,62,5,5,33500,41.314662,69.293391
"город Ташкент, Olmzor район, Каракамыш-2/4",Olmzor,2,56,3,5,38500,41.3668928,69.2087824
"город Ташкент, Mirzo Ulugbek район, 2-й Паркентский проезд",Mirzo Ulugbek,2,59,2,8,41500,41.3169199,69.3279791
"город Ташкент, Chilonzor район, Чиланзар 19-й квартал",Chilonzor,3,96,6,9,64500,41.2710841,69.1849411
"город Ташкент, Yashnobod район, 2-й проезд Иззат",Yashnobod,1,37,4,8,13075,41.2785565,69.3415733
"город Ташкент, Yakkasaroy район, Мухандислар",Yakkasaroy,2,70,8,9,48000,41.2773019,69.2473656
"город Ташкент, Mirobod район, Фидокор (Чехова) ",Mirobod,2,78,4,8,77000,41.296644,69.275878
"город Ташкент, Yakkasaroy район, Юсуфа Хос Ходжиба",Yakkasaroy,4,145,7,8,115000,41.2986859,69.2595082
"город Ташкент, Mirzo Ulugbek район, ц-1 Буюк ипак йули (Ц-1) ",Mirzo Ulugbek,3,100,2,5,128000,41.3104865,69.2922234
"город Ташкент, Yashnobod район, 1-й проезд Мурабби",Yashnobod,2,54,4,4,33000,41.286283,69.3235123
"город Ташкент, Mirobod район, Фидокор (Чехова) ",Mirobod,3,70,2,4,66000,41.296644,69.275878
"город Ташкент, Yakkasaroy район, Кушбеги",Yakkasaroy,5,116,3,5,80000,41.2673079,69.2415634
"город Ташкент, Chilonzor район, Чиланзар квартал 20Д",Chilonzor,3,72,8,9,37700,41.2657122,69.1819609
"город Ташкент, Shayhontohur район, Урда",Shayhontohur,1,70,6,7,60000,41.3221852,69.2616787
"город Ташкент, Mirzo Ulugbek район, ТТЗ",Mirzo Ulugbek,2,60,9,9,28500,41.3542045,69.3845977
"город Ташкент, Chilonzor район, Чиланзар 6-й квартал",Chilonzor,2,52,4,5,38000,41.2857552,69.2117625
"город Ташкент, Yakkasaroy район, Ул.Ш.Руставели",Yakkasaroy,3,95,7,8,65000,41.2911414,69.2601933
"город Ташкент, Chilonzor район, Чиланзар 6-й квартал",Chilonzor,2,44,1,4,38000,41.2857552,69.2117625
"город Ташкент, Chilonzor район, Чиланзар 6-й квартал",Chilonzor,2,42,3,4,36500,41.2857552,69.2117625
"город Ташкент, Chilonzor район, Чиланзар 6-й квартал",Chilonzor,2,43,2,4,36500,41.2857552,69.2117625
"город Ташкент, Chilonzor район, Чиланзар 6-й квартал",Chilonzor,3,77,5,5,95000,41.2857552,69.2117625
"город Ташкент, Chilonzor район, Чиланзар 7-й квартал",Chilonzor,1,24,3,4,20000,41.2948119,69.2087824
"город Ташкент, Chilonzor район, Чиланзар 7-й квартал",Chilonzor,1,30,1,4,26000,41.2948119,69.2087824
"город Ташкент, Chilonzor район, Чиланзар 7-й квартал",Chilonzor,2,41,1,4,36000,41.2948119,69.2087824
"город Ташкент, Yunusobod район, Кашкар",Yunusobod,2,46,2,4,36000,41.3197131,69.2773236
"город Ташкент, Chilonzor район, Чиланзар 7-й квартал",Chilonzor,2,42,2,4,36500,41.2948119,69.2087824
"город Ташкент, Yunusobod район, Юнусабад-11",Yunusobod,2,51,3,4,45000,41.3700057,69.2892434
"город Ташкент, Uchtepa район, Чиланзар 24-й квартал",Uchtepa,3,62,5,5,33500,41.2814223,69.1760005
"город Ташкент, Yashnobod район, Авиасозлар/Лисунова-4",Yashnobod,1,50,5,12,25000,41.2896055,69.3434849
"город Ташкент, Yunusobod район, 1-й проезд Кулолкургон",Yunusobod,4,107,6,9,75500,41.3587493,69.2996732
"город Ташкент, Yunusobod район, ц-5 Киёт (Ц-5) ",Yunusobod,5,255,1,8,270000,41.3245206,69.2773236
"город Ташкент, Yunusobod район, ц-5 Киёт (Ц-5) ",Yunusobod,6,266,1,8,285000,41.3245206,69.2773236
"город Ташкент, Olmzor район, Каракамыш-2/3",Olmzor,1,38,6,9,27500,41.3597078,69.2094809
"город Ташкент, Yakkasaroy район, Кичик Бешагач",Yakkasaroy,4,210,4,8,265000,41.2834892,69.2665263
"город Ташкент, Yakkasaroy район, Башлык",Yakkasaroy,4,110,7,9,75000,41.2697288,69.2512486
"город Ташкент, Olmzor район, Каракамыш 2/4",Olmzor,2,55.62,5,9,31000,41.3668928,69.2087824
"город Ташкент, Sergeli район, Сергели-II",Sergeli,2,66,8,9,31507,41.2115569,69.2266631
"город Ташкент, Yakkasaroy район, Шота Руставели",Yakkasaroy,2,53,3,5,54000,41.2911414,69.2601933
"город Ташкент, Olmzor район, обводная  Нурафшон",Olmzor,4,119,2,5,110000,41.3390184,69.2261213
"город Ташкент, Mirzo Ulugbek район, Академгородок",Mirzo Ulugbek,2,56,1,4,35000,41.339688,69.340163
"город Ташкент, Mirzo Ulugbek район, Кибрай",Mirzo Ulugbek,3,68,4,4,24000,41.3869298,69.4635568
"город Ташкент, Mirobod район, Мирабад",Mirobod,3,125,7,12,129999,41.2758912,69.2937133
"город Ташкент, Yakkasaroy район, Тезиковая дача",Yakkasaroy,4,140,8,10,105000,41.2784172,69.2711001
"город Ташкент, Yakkasaroy район, ул. Мукимий",Yakkasaroy,4,141,7,7,95000,41.3379184,69.3898602
"город Ташкент, Uchtepa район, Чиланзар 11-й квартал",Uchtepa,4,74,4,4,47500,41.2770171,69.1909015
"город Ташкент, Mirzo Ulugbek район, Карасу 1-й квартал",Mirzo Ulugbek,2,63,5,5,34997,41.3375577,69.3726789
"город Ташкент, Uchtepa район, Чиланзар 11-й квартал",Uchtepa,2,41,4,4,32000,41.2770171,69.1909015
"город Ташкент, Mirobod район, Фуркат",Mirobod,2,52,3,5,37000,41.3112812,69.2429048
"город Ташкент, Chilonzor район, Чиланзар квартал Г9",Chilonzor,3,68,3,4,39000,41.259418,69.1804708
"город Ташкент, Mirobod район, Фуркат",Mirobod,4,110,1,4,63500,41.3112812,69.2429048
"город Ташкент, Mirzo Ulugbek район, Хумаюн",Mirzo Ulugbek,2,60,6,9,35500,41.3427418,69.3875774
"город Ташкент, Chilonzor район, Чиланзар квартал Г9",Chilonzor,1,54,9,9,35000,41.259418,69.1804708
"город Ташкент, Mirzo Ulugbek район, Карасу 6-й квартал",Mirzo Ulugbek,2,60,5,5,35000,41.3292204,69.3473509
"город Ташкент, Chilonzor район, Чиланзар 9-й квартал",Chilonzor,2,46,3,4,37500,41.2901628,69.1968618
"город Ташкент, Chilonzor район, Чиланзар 8-й квартал",Chilonzor,4,94,4,5,73000,41.2894422,69.2058023
"город Ташкент, Chilonzor район, Чиланзар 7-й квартал",Chilonzor,2,58,1,9,40000,41.2948119,69.2087824
"город Ташкент, Mirzo Ulugbek район, Карасу 2-й квартал",Mirzo Ulugbek,4,92,3,5,62000,41.3318205,69.3644846
"город Ташкент, Chilonzor район, Чиланзар 5-й квартал",Chilonzor,3,70,3,4,55000,41.2916859,69.2177228
"город Ташкент, Chilonzor район, Чиланзар 2-й квартал",Chilonzor,2,42,4,4,37400,41.2807837,69.223683
"город Ташкент, Chilonzor район, Чиланзар 2-й квартал",Chilonzor,2,42,4,4,35800,41.2807837,69.223683
"город Ташкент, Chilonzor район, проспект Бунёдкор",Chilonzor,2,75,4,12,60000,41.2753331,69.2052868
"город Ташкент, Yunusobod район, Ахмада Дониша",Yunusobod,3,72,1,9,100000,41.3616967,69.2817965
"город Ташкент, Uchtepa район, 4-й проезд Такачи",Uchtepa,3,85,7,9,52500,41.3059159,69.1601855
"город Ташкент, Yunusobod район, Юнусабад 4-й квартал",Yunusobod,2,65,5,9,44000,41.3653679,69.2773236
"город Ташкент, Chilonzor район, Алмазар",Chilonzor,2,65,9,9,56600,41.2573956,69.1959189
"город Ташкент, Chilonzor район, chilonzor 7",Chilonzor,2,46,3,4,42000,41.2948119,69.2087824
"город Ташкент, Mirzo Ulugbek район, Алтынтепа",Mirzo Ulugbek,2,60.94,9,9,36542,41.3292204,69.3473509
"город Ташкент, Mirobod район, Окбилол",Mirobod,4,165,1,8,264999,41.2788072,69.3057451
"город Ташкент, Mirobod район, Янгизамон",Mirobod,4,215,5,8,259999,41.2759614,69.2953473
"город Ташкент, Yashnobod район, Фергана Йули",Yashnobod,2,59,4,4,26500,41.2671043,69.3139155
"город Ташкент, Mirzo Ulugbek район, Паркент",Mirzo Ulugbek,2,66.82,5,7,65000,41.3146381,69.3228615
"город Ташкент, Chilonzor район, Катта козиробод",Chilonzor,5,98,5,9,70000,41.2773103,69.2152083
"город Ташкент, Mirzo Ulugbek район, Феруза-1",Mirzo Ulugbek,2,48,1,4,34499,41.3550649,69.3585936
"город Ташкент, Uchtepa район, Шарк",Uchtepa,3,92,8,9,46000,41.3112269,69.2701272
"город Ташкент, Mirobod район, Миробод",Mirobod,4,128,1,7,87000,41.2758912,69.2937133
"город Ташкент, Mirobod район, Чиланзар-1",Mirobod,2,56,2,5,37500,41.2824708,69.2287251
"город Ташкент, Yashnobod район, жилой комплекс Обод Макон",Yashnobod,1,45,1,5,36500,41.3017691,69.2441976
"город Ташкент, Chilonzor район, Шарк",Chilonzor,3,70,2,4,48000,41.3112269,69.2701272
"город Ташкент, Uchtepa район, Чиланзар-1",Uchtepa,2,56,2,5,37500,41.2847707,69.2288981
